defined_class	label	human_label	parent	location	location_label	xrefs	fma_xref	taxon	synonym	synonym_xrefs
VCCF:1000787	left renal vein	left renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Renal_vein	FMA:14336	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000788	left inferior phrenic vein	left inferior phrenic vein (Human)	UBERON:0001638	UBERON:0001103	diaphragm	wikipedia:Inferior_phrenic_vein	FMA:68070	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000789	left ovarian vein	left ovarian vein (Human)	UBERON:0001638	UBERON:0000992	ovary	wikipedia:Ovarian_vein	FMA:14347	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000790	left suprarenal vein	left suprarenal vein (Human)	UBERON:0001638	UBERON:0002369	adrenal gland	wikipedia:Suprarenal_veins	FMA:14349	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000791	left testicular vein	left testicular vein (Human)	UBERON:0001638	UBERON:0000473	testis	wikipedia:Testicular_vein	FMA:14345	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000792	lumbar vein	lumbar vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	https://www.kenhub.com/en/library/anatomy/lumbar-veins	FMA:70889	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of lumbar veins	FMA:70889
VCCF:1000793	anterior external vertebral venous plexus	anterior external vertebral venous plexus (Human)	UBERON:0001638	UBERON:0002240	spinal cord	DOI:10.1053/j.sult.2016.05.008	FMA:10787	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000794	intervertebral vein	intervertebral vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	https://www.kenhub.com/en/library/anatomy/veins-of-the-vertebral-column	FMA:76736	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000795	anterior internal vertebral venous plexus	anterior internal vertebral venous plexus (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Internal_vertebral_venous_plexuses	FMA:4869	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000796	basivertebral vein	basivertebral vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	https://radiopaedia.org/articles/vertebral-venous-plexus-1	FMA:321542	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000797	anterior radicular vein	anterior radicular vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Anterior_spinal_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000798	anterior spinal vein	anterior spinal vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Anterior_spinal_veins	FMA:70892	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of anterior spinal veins	FMA:70892
VCCF:1000799	intramedullary radial vein	intramedullary radial vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Anterior_spinal_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000800	posterior internal vertebral venous plexus	posterior internal vertebral venous plexus (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Internal_vertebral_venous_plexuses	FMA:4870	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000801	posterior radicular vein	posterior radicular vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Anterior_spinal_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000802	posterior spinal vein	posterior spinal vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Anterior_spinal_veins	FMA:70893	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of posterior spinal veins	FMA:70893
VCCF:1000803	posterolateral spinal vein	posterolateral spinal vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	https://www.wikiwand.com/en/Anterior_spinal_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000804	posterior external vertebral venous plexus	posterior external vertebral venous plexus (Human)	UBERON:0001638	UBERON:0002240	spinal cord	DOI:10.1053/j.sult.2016.05.008	FMA:12852	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000805	middle hepatic vein	middle hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	wikipedia:Hepatic_veins	FMA:14340	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000806	anterior inferior segmental hepatic vein	anterior inferior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15800	http://purl.obolibrary.org/obo/NCBITaxon_9606	anterior inferior segmental tributary of middle hepatic vein	FMA:15800
VCCF:1000807	medial inferior segmental hepatic vein	medial inferior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15801	http://purl.obolibrary.org/obo/NCBITaxon_9606	medial inferior segmental tributary of middle hepatic vein	FMA:15801
VCCF:1000808	medial superior segmental hepatic vein	medial superior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15802	http://purl.obolibrary.org/obo/NCBITaxon_9606	medial superior segmental tributary of left hepatic vein	FMA:15802
VCCF:1000809	renal vein	renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Renal_vein	FMA:14334	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000810	segmental renal vein	segmental renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Interlobar_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000811	interlobar renal vein	interlobar renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Interlobar_veins	FMA:272185	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000812	arcuate renal vein	arcuate renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Arcuate_vein	FMA:321527	http://purl.obolibrary.org/obo/NCBITaxon_9606	arcuate vein of kidney	FMA:321527
VCCF:1000813	interlobular renal vein	interlobular renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Interlobular_veins	FMA:321525	http://purl.obolibrary.org/obo/NCBITaxon_9606	interlobular vein	FMA:321525
VCCF:1000814	stellate venule of kidney	stellate venule of kidney (Human)	UBERON:0001979	UBERON:0002113	kidney	wikipedia:Stellate_veins	FMA:321526	http://purl.obolibrary.org/obo/NCBITaxon_9606	stellate vein of kidney	FMA:321526
VCCF:1000815	straight venule of kidney	straight venule of kidney (Human)	UBERON:0001979	UBERON:0002113	kidney	wikipedia:Arcuate_vein	FMA:72007	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of straight venules of kidney	FMA:72007
VCCF:1000816	ascending vasa recta of kidney	ascending vasa recta of kidney (Human)	UBERON:0001982	UBERON:0002113	kidney	PMID:20392798	FMA:272227	http://purl.obolibrary.org/obo/NCBITaxon_9606	ascending vasa recta	FMA:272227
VCCF:1000817	right common iliac vein	right common iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Common_iliac_vein	FMA:21387	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000818	right hepatic vein	right hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:14338	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000819	anterior superior segmental hepatic vein	anterior superior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15798	http://purl.obolibrary.org/obo/NCBITaxon_9606	anterior superior segmental tributary of right hepatic vein	FMA:15798
VCCF:1000820	posterior inferior segmental hepatic vein	posterior inferior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15797	http://purl.obolibrary.org/obo/NCBITaxon_9606	posterior inferior segmental tributary of right hepatic vein	FMA:15797
VCCF:1000821	posterior superior segmental hepatic vein	posterior superior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15796	http://purl.obolibrary.org/obo/NCBITaxon_9606	posterior superior segmental tributary of right hepatic vein	FMA:15796
VCCF:1000822	right inferior phrenic vein	right inferior phrenic vein (Human)	UBERON:0001638	UBERON:0001103	diaphragm	wikipedia:Inferior_phrenic_vein	FMA:68069	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000823	right ovarian vein	right ovarian vein (Human)	UBERON:0001638	UBERON:0000992	ovary	wikipedia:Ovarian_vein	FMA:14342	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000824	right renal vein	right renal vein (Human)	UBERON:0001638	UBERON:0002113	kidney	wikipedia:Renal_vein	FMA:14335	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000825	right suprarenal vein	right suprarenal vein (Human)	UBERON:0001638	UBERON:0002369	adrenal gland	wikipedia:Suprarenal_veins	FMA:14343	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000826	right testicular vein	right testicular vein (Human)	UBERON:0001638	UBERON:0000473	testis	wikipedia:Testicular_vein	FMA:14341	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000827	pampiniform venous plexus	pampiniform venous plexus (Human)	UBERON:0001638	UBERON:0000473	testis	wikipedia:Pampiniform_plexus	FMA:19607	http://purl.obolibrary.org/obo/NCBITaxon_9606	pampiniform plexus	FMA:19607
VCCF:1000828	vein of ductus deferens	vein of ductus deferens (Human)	UBERON:0001638	UBERON:0000989	penis	https://www.kenhub.com/en/library/anatomy/vas-deferens		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000829	superior vena cava	superior vena cava (Human)	UBERON:0001638	UBERON:0002224	thoracic cavity	wikipedia:Superior_vena_cava	FMA:4720	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000830	azygos vein	azygos vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Azygos_vein	FMA:4838	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000831	accessory hemiazygos vein	accessory hemiazygos vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Accessory_hemiazygos_vein	FMA:5011	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000832	bronchial vein	bronchial vein (Human)	UBERON:0001638	UBERON:0002048	lung	wikipedia:Bronchial_veins	FMA:4749	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000833	bronchial venule	bronchial venule (Human)	UBERON:0001979	UBERON:0002048	lung	wikipedia:Bronchial_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000834	left bronchial vein	left bronchial vein (Human)	UBERON:0001638	UBERON:0002048	lung	wikipedia:Bronchial_veins	FMA:4837	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000835	left posterior intercostal vein 4	left posterior intercostal vein 4 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Accessory_hemiazygos_vein	FMA:5004	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fourth posterior intercostal vein	FMA:5004
VCCF:1000836	left posterior intercostal vein 5	left posterior intercostal vein 5 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Accessory_hemiazygos_vein	FMA:4997	http://purl.obolibrary.org/obo/NCBITaxon_9606	left fifth posterior intercostal vein	FMA:4997
VCCF:1000837	left posterior intercostal vein 6	left posterior intercostal vein 6 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Accessory_hemiazygos_vein	FMA:4990	http://purl.obolibrary.org/obo/NCBITaxon_9606	left sixth posterior intercostal vein	FMA:4990
VCCF:1000838	left posterior intercostal vein 7	left posterior intercostal vein 7 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Accessory_hemiazygos_vein	FMA:4983	http://purl.obolibrary.org/obo/NCBITaxon_9606	left seventh posterior intercostal vein	FMA:4983
VCCF:1000839	left posterior intercostal vein 8	left posterior intercostal vein 8 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Accessory_hemiazygos_vein	FMA:4976	http://purl.obolibrary.org/obo/NCBITaxon_9606	left eighth posterior intercostal vein	FMA:4976
VCCF:1000840	esophageal vein	esophageal vein (Human)	UBERON:0001638	UBERON:0001043	esophagus	wikipedia:Esophageal_veins	FMA:4748	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000841	hemiazygos vein	hemiazygos vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Hemiazygos_vein	FMA:4944	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000842	left posterior intercostal vein 10	left posterior intercostal vein 10 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Hemiazygos_vein	FMA:4962	http://purl.obolibrary.org/obo/NCBITaxon_9606	left tenth posterior intercostal vein	FMA:4962
VCCF:1000843	left posterior intercostal vein 11	left posterior intercostal vein 11 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Hemiazygos_vein	FMA:4949	http://purl.obolibrary.org/obo/NCBITaxon_9606	left eleventh posterior intercostal vein	FMA:4949
VCCF:1000844	left posterior intercostal vein 9	left posterior intercostal vein 9 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Hemiazygos_vein	FMA:4969	http://purl.obolibrary.org/obo/NCBITaxon_9606	left ninth posterior intercostal vein	FMA:4969
VCCF:1000845	left subcostal vein	left subcostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Hemiazygos_vein	FMA:4951	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000846	posterior intercostal vein	posterior intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4858	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000847	right bronchial vein	right bronchial vein (Human)	UBERON:0001638	UBERON:0002048	lung	wikipedia:Bronchial_veins	FMA:4942	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000848	right posterior intercostal vein 10	right posterior intercostal vein 10 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4860	http://purl.obolibrary.org/obo/NCBITaxon_9606	right tenth posterior intercostal vein	FMA:4860
VCCF:1000849	right posterior intercostal vein 11	right posterior intercostal vein 11 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4859	http://purl.obolibrary.org/obo/NCBITaxon_9606	right eleventh posterior intercostal vein	FMA:4859
VCCF:1000850	right posterior intercostal vein 5	right posterior intercostal vein 5 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4876	http://purl.obolibrary.org/obo/NCBITaxon_9606	right fifth posterior intercostal vein	FMA:4876
VCCF:1000851	right posterior intercostal vein 6	right posterior intercostal vein 6 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4875	http://purl.obolibrary.org/obo/NCBITaxon_9606	right sixth posterior intercostal vein	FMA:4875
VCCF:1000852	right posterior intercostal vein 7	right posterior intercostal vein 7 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4874	http://purl.obolibrary.org/obo/NCBITaxon_9606	right seventh posterior intercostal vein	FMA:4874
VCCF:1000853	right posterior intercostal vein 8	right posterior intercostal vein 8 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4873	http://purl.obolibrary.org/obo/NCBITaxon_9606	right eighth posterior intercostal vein	FMA:4873
VCCF:1000854	right posterior intercostal vein 9	right posterior intercostal vein 9 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4872	http://purl.obolibrary.org/obo/NCBITaxon_9606	right ninth posterior intercostal vein	FMA:4872
VCCF:1000855	right subcostal vein	right subcostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://www.ncbi.nlm.nih.gov/books/NBK554430/	FMA:4844	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000856	right superior intercostal vein	right superior intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Superior_intercostal_vein	FMA:4877	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000857	right posterior intercostal vein 2	right posterior intercostal vein 2 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4880	http://purl.obolibrary.org/obo/NCBITaxon_9606	right second posterior intercostal vein	FMA:4880
VCCF:1000858	right posterior intercostal vein 3	right posterior intercostal vein 3 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4879	http://purl.obolibrary.org/obo/NCBITaxon_9606	right third posterior intercostal vein	FMA:4879
VCCF:1000859	right posterior intercostal vein 4	right posterior intercostal vein 4 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Superior_intercostal_vein	FMA:4878	http://purl.obolibrary.org/obo/NCBITaxon_9606	right fourth posterior intercostal vein	FMA:4878
VCCF:1000860	superior intercostal vein	superior intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Superior_intercostal_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000861	superior phrenic vein	superior phrenic vein (Human)	UBERON:0001638	UBERON:0001103	diaphragm	wikipedia:Superior_phrenic_vein	FMA:78121	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000862	brachiocephalic vein	brachiocephalic vein (Human)	UBERON:0001638	UBERON:0002224	thoracic cavity	wikipedia:Brachiocephalic_vein	FMA:4723	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000863	inferior thyroid vein	inferior thyroid vein (Human)	UBERON:0001638	UBERON:0002046	thyroid gland	wikipedia:Inferior_thyroid_veins	FMA:4728	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000864	inferior laryngeal vein	inferior laryngeal vein (Human)	UBERON:0001638	UBERON:0001737	larynx	https://teachmeanatomy.info/neck/viscera/larynx/organ/	FMA:50800	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000865	jugular venous arch	jugular venous arch (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Jugular_venous_arch	FMA:50855	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000866	internal jugular vein	internal jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Internal_jugular_vein	FMA:4724	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000867	common facial vein	common facial vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Common_facial_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000868	anterior branch of retromandibular vein	anterior branch of retromandibular vein (Human)	UBERON:0001638	UBERON:0000033	head	https://www.kenhub.com/en/library/anatomy/retromandibular-vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000869	retromandibular vein	retromandibular vein (Human)	UBERON:0001638	UBERON:0000033	head	wikipedia:Retromandibular_vein	FMA:50928	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000870	maxillary vein	maxillary vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Maxillary_veins	FMA:50941	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000871	pterygoid venous plexus	pterygoid venous plexus (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Pterygoid_plexus	FMA:50944	http://purl.obolibrary.org/obo/NCBITaxon_9606	pterygoid plexus	FMA:50944
VCCF:1000872	deep temporal vein	deep temporal vein (Human)	UBERON:0001638	UBERON:0000033	head	https://www.healthline.com/human-body-maps/deep-temporal-veins#1	FMA:50954	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000873	infraorbital vein	infraorbital vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Infraorbital_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000874	middle temporal vein	middle temporal vein (Human)	UBERON:0001638	UBERON:0000033	head		FMA:50935	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000875	superficial temporal vein	superficial temporal vein (Human)	UBERON:0001638	UBERON:0000033	head	wikipedia:Superficial_temporal_vein	FMA:50932	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000876	transverse facial vein	transverse facial vein (Human)	UBERON:0001638	UBERON:0001456	face	https://medical-dictionary.thefreedictionary.com/transverse+facial+vein	FMA:50938	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000877	facial vein	facial vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Facial_vein	FMA:50874	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000878	angular vein	angular vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Angular_vein	FMA:50893	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000879	external nasal vein	external nasal vein (Human)	UBERON:0001638	UBERON:0001456	face	https://www.anatomy.net/angular-vein	FMA:50910	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000880	inferior palpebral vein	inferior palpebral vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Angular_vein	FMA:50913	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000881	superior palpebral vein	superior palpebral vein (Human)	UBERON:0001638	UBERON:0000970	eye	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Superior-palpebral-veins	FMA:50907	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000882	supraorbital vein	supraorbital vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Supraorbital_vein	FMA:50904	http://purl.obolibrary.org/obo/NCBITaxon_9606	supra-orbital vein	FMA:50904
VCCF:1000883	supratrochlear vein	supratrochlear vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Angular_vein	FMA:50898	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000884	transverse nasal root vein	transverse nasal root vein (Human)	UBERON:0001638	UBERON:0000004	nose	https://plasticsurgerykey.com/veins-of-the-face-and-neck/		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000885	deep facial vein	deep facial vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Deep_facial_vein	FMA:50916	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000886	inferior labial vein	inferior labial vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Inferior_labial_vein	FMA:52541	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000887	mental vein	mental vein (Human)	UBERON:0001638	UBERON:0001456	face	DOI:10.17354/ijss/2016/337		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000888	parotid vein	parotid vein (Human)	UBERON:0001638	UBERON:0001456	face	DOI:10.1002/cphy.cp060142	FMA:50919	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000889	submental vein	submental vein (Human)	UBERON:0001638	UBERON:0000974	neck		FMA:50925	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000890	superior labial vein	superior labial vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Superior_labial_vein	FMA:52538	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000891	inferior bulb of internal jugular vein	inferior bulb of internal jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Internal_jugular_vein	FMA:50807	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000892	inferior petrosal sinus	inferior petrosal sinus (Human)		UBERON:0000955	brain	wikipedia:Inferior_petrosal_sinus	FMA:50770	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000893	cavernous sinus	cavernous sinus (Human)		UBERON:0000955	brain	wikipedia:Cavernous_sinus	FMA:50772	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000894	central retinal vein	central retinal vein (Human)	UBERON:0001638	UBERON:0000970	eye	wikipedia:Central_retinal_vein	FMA:51799	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000895	tributary of central retinal vein	tributary of central retinal vein (Human)	UBERON:0001638	UBERON:0000970	eye		FMA:51892	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000896	hypophyseal vein	hypophyseal vein (Human)	UBERON:0001638	UBERON:0000007	pituitary gland	https://www.kenhub.com/en/library/anatomy/the-cavernous-sinus		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000897	inferior ophthalmic vein	inferior ophthalmic vein (Human)	UBERON:0001638	UBERON:0000970	eye	wikipedia:Inferior_ophthalmic_vein	FMA:51247	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000898	vorticose vein	vorticose vein (Human)	UBERON:0001638	UBERON:0000970	eye	wikipedia:Vorticose_veins	FMA:321534	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000899	superficial middle cerebral vein	superficial middle cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Middle_cerebral_veins	FMA:50983	http://purl.obolibrary.org/obo/NCBITaxon_9606	middle superficial cerebral vein	FMA:50983
VCCF:1000900	sphenopalatine sinus	sphenopalatine sinus (Human)		UBERON:0000955	brain	https://teachmeanatomy.info/neuroanatomy/vessels/venous-drainage/		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000901	superior ophthalmic vein	superior ophthalmic vein (Human)	UBERON:0001638	UBERON:0000970	eye	wikipedia:Superior_ophthalmic_vein	FMA:51246	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000902	anterior ciliary vein	anterior ciliary vein (Human)	UBERON:0001638	UBERON:0000970	eye	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Anterior-ciliary-veins	FMA:51798	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000903	ethmoidal vein	ethmoidal vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Ethmoidal_veins	FMA:51770	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000904	lacrimal vein	lacrimal vein (Human)	UBERON:0001638	UBERON:0000970	eye	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Lacrimal-vein	FMA:51779	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000905	nasofrontal vein	nasofrontal vein (Human)	UBERON:0001638	UBERON:0000970	eye	wikipedia:Nasofrontal_vein	FMA:51729	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000906	lingual vein	lingual vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Lingual_veins	FMA:14326	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000907	deep lingual vein	deep lingual vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Deep_lingual_vein	FMA:50830	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000908	dorsal lingual vein	dorsal lingual vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Dorsal_lingual_veins	FMA:50826	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000909	sublingual vein	sublingual vein (Human)	UBERON:0001638	UBERON:0001456	face	wikipedia:Sublingual_vein	FMA:50836	http://purl.obolibrary.org/obo/NCBITaxon_9606		
